order_id,order_details_id,order_date_id,order_time_id,menu_item_id,quantity
1225,2,20230121,155907,120,1
1226,1,20230121,161057,107,1
1226,2,20230121,161057,110,1
1226,3,20230121,161057,111,1
1226,4,20230121,161057,125,1
1227,1,20230121,162021,109,1
1228,1,20230121,162636,111,1
1228,2,20230121,162636,127,1
1229,1,20230121,162819,109,1
1230,1,20230121,163828,106,1
1230,2,20230121,163828,112,1
1230,3,20230121,163828,123,1
1230,4,20230121,163828,127,1
1231,1,20230121,164504,102,1
1231,2,20230121,164504,122,1
1232,1,20230121,165036,113,1
1232,2,20230121,165036,119,1
1232,3,20230121,165036,121,1
1232,4,20230121,165036,132,1
1233,1,20230121,171127,102,1
1233,2,20230121,171127,110,1
1233,3,20230121,171127,125,1
1233,4,20230121,171127,126,1
1234,1,20230121,173659,109,1
1234,2,20230121,173659,131,1
1235,1,20230121,175558,106,1
1235,2,20230121,175558,112,1
1235,3,20230121,175558,126,1
1236,1,20230121,175632,128,1
1237,1,20230121,181040,116,1
1237,2,20230121,181040,120,1
1238,1,20230121,181851,104,1
1238,2,20230121,181851,106,1
1238,3,20230121,181851,124,1
1238,4,20230121,181851,128,1
1239,1,20230121,182229,102,1
1240,1,20230121,184050,103,1
1240,2,20230121,184050,121,1
1240,3,20230121,184050,132,1
1241,1,20230121,184302,101,1
1241,2,20230121,184302,104,1
1241,3,20230121,184302,131,1
1242,1,20230121,185051,106,1
1242,2,20230121,185051,120,2
1243,1,20230121,190227,118,1
1243,2,20230121,190227,122,1
1244,1,20230121,192432,101,1
1244,2,20230121,192432,111,1
1244,3,20230121,192432,113,1
1244,4,20230121,192432,115,1
1245,1,20230121,192635,103,1
1246,1,20230121,193604,107,1
1246,2,20230121,193604,123,1
1246,3,20230121,193604,124,1
1247,1,20230121,195437,108,1
1247,2,20230121,195437,109,1
1247,3,20230121,195437,125,1
1248,1,20230121,201351,123,1
1249,1,20230121,204044,123,1
1249,2,20230121,204044,125,1
1250,1,20230121,210908,107,1
1250,2,20230121,210908,113,1
1250,3,20230121,210908,118,1
1250,4,20230121,210908,127,1
1251,1,20230121,211237,118,1
1252,1,20230121,213207,102,1
1253,1,20230122,113452,105,1
1253,2,20230122,113452,128,1
1254,1,20230122,115603,115,1
1254,2,20230122,115603,120,1
1255,1,20230122,120534,127,1
1255,2,20230122,120534,131,1
1255,3,20230122,120534,132,1
1256,1,20230122,120615,117,1
1257,1,20230122,120753,120,1
1257,2,20230122,120753,125,1
1257,3,20230122,120753,132,1
1258,1,20230122,121853,102,1
1259,1,20230122,122247,101,1
1260,1,20230122,123107,132,1
1261,1,20230122,123200,104,1
1261,2,20230122,123200,107,1
1261,3,20230122,123200,113,1
1262,1,20230122,123233,129,1
1263,1,20230122,123912,124,1
1264,1,20230122,125830,122,1
1264,2,20230122,125830,131,1
1265,1,20230122,125926,101,1
1265,2,20230122,125926,105,1
1265,3,20230122,125926,106,1
1265,4,20230122,125926,109,1
1265,5,20230122,125926,111,1
1265,6,20230122,125926,112,1
1265,7,20230122,125926,124,1
1265,8,20230122,125926,127,1
1265,9,20230122,125926,128,1
1265,10,20230122,125926,130,1
1265,11,20230122,125926,132,1
1266,1,20230122,125951,101,1
1266,2,20230122,125951,104,1
1267,1,20230122,130127,112,1
1268,1,20230122,130139,106,1
1268,2,20230122,130139,109,1
1268,3,20230122,130139,117,1
1269,1,20230122,130441,116,1
1270,1,20230122,131215,132,1
1271,1,20230122,131417,105,1
1271,2,20230122,131417,108,1
1271,3,20230122,131417,111,1
1272,1,20230122,131437,104,1
1272,2,20230122,131437,129,1
1273,1,20230122,132157,107,1
1274,1,20230122,132414,101,2
1274,2,20230122,132414,102,1
1274,3,20230122,132414,103,1
1274,4,20230122,132414,104,1
1274,5,20230122,132414,106,1
1274,6,20230122,132414,108,1
1274,7,20230122,132414,109,1
1274,8,20230122,132414,120,1
1274,9,20230122,132414,125,1
1274,10,20230122,132414,127,1
1274,11,20230122,132414,131,1
1274,12,20230122,132414,132,1
1275,1,20230122,132625,127,1
1276,1,20230122,134636,127,1
1277,1,20230122,134644,108,1
1277,2,20230122,134644,123,1
1278,1,20230122,140734,101,1
1278,2,20230122,140734,106,1
1278,3,20230122,140734,114,1
1278,4,20230122,140734,131,1
1279,1,20230122,141638,122,2
1280,1,20230122,144454,125,1
1281,1,20230122,151310,120,1
1282,1,20230122,151654,107,1
1282,2,20230122,151654,113,1
1283,1,20230122,154742,104,1
1283,2,20230122,154742,108,1
1283,3,20230122,154742,117,1
1283,4,20230122,154742,122,1
1284,1,20230122,155338,102,1
1284,2,20230122,155338,109,1
1285,1,20230122,161842,113,1
1285,2,20230122,161842,130,1
1286,1,20230122,162913,109,1
1286,2,20230122,162913,113,1
1287,1,20230122,163825,108,1
1288,1,20230122,171007,103,1
1289,1,20230122,171154,101,1
1289,2,20230122,171154,108,1
1290,1,20230122,171719,101,1
1290,2,20230122,171719,112,1
1290,3,20230122,171719,114,1
1290,4,20230122,171719,122,1
1291,1,20230122,172013,111,1
1291,2,20230122,172013,113,1
1291,3,20230122,172013,114,1
1291,4,20230122,172013,122,1
1292,1,20230122,173548,109,1
1292,2,20230122,173548,124,1
1293,1,20230122,173759,112,1
1294,1,20230122,174301,109,1
1294,2,20230122,174301,127,1
1295,1,20230122,174459,102,2
1295,2,20230122,174459,117,1
1296,1,20230122,174653,103,1
1296,2,20230122,174653,125,1
1297,1,20230122,175153,108,1
1297,2,20230122,175153,120,1
1297,3,20230122,175153,122,1
1297,4,20230122,175153,128,1
1298,1,20230122,175425,111,1
1298,2,20230122,175425,124,1
1299,1,20230122,175607,113,1
1299,2,20230122,175607,117,1
1299,3,20230122,175607,120,1
1300,1,20230122,182851,105,1
1300,2,20230122,182851,113,1
1301,1,20230122,184208,101,1
1301,2,20230122,184208,106,1
1301,3,20230122,184208,108,1
1302,1,20230122,184404,109,2
1303,1,20230122,185313,107,1
1303,2,20230122,185313,118,1
1303,3,20230122,185313,129,2
1304,1,20230122,190250,113,1
1305,1,20230122,192401,120,1
1306,1,20230122,193525,105,1
1306,2,20230122,193525,124,1
1307,1,20230122,193920,115,1
1308,1,20230122,194314,116,1
1309,1,20230122,200442,108,1
1310,1,20230122,201933,102,1
1310,2,20230122,201933,131,1
1311,1,20230122,202128,106,1
1311,2,20230122,202128,124,1
1312,1,20230122,202341,131,1
1313,1,20230122,202429,113,1
1314,1,20230122,204055,108,1
1314,2,20230122,204055,111,1
1314,3,20230122,204055,132,1
1315,1,20230122,204644,119,1
1315,2,20230122,204644,130,1
1316,1,20230122,204812,111,1
1317,1,20230122,210041,106,1
1318,1,20230122,213648,106,1
1318,2,20230122,213648,117,1
1319,1,20230122,222405,113,1
1319,2,20230122,222405,118,1
1319,3,20230122,222405,130,1
1320,1,20230122,230231,105,1
1320,2,20230122,230231,124,1
1321,1,20230123,111712,111,1
1321,2,20230123,111712,118,1
1321,3,20230123,111712,124,1
1322,1,20230123,112828,102,1
1322,2,20230123,112828,118,1
1323,1,20230123,114537,105,1
1323,2,20230123,114537,109,2
1323,3,20230123,114537,110,1
1323,4,20230123,114537,112,1
1323,5,20230123,114537,114,1
1323,6,20230123,114537,120,1
1323,7,20230123,114537,124,1
1323,8,20230123,114537,129,1
1324,1,20230123,114656,111,1
1324,2,20230123,114656,116,1
1324,3,20230123,114656,119,1
1325,1,20230123,115045,108,1
1325,2,20230123,115045,112,1
1325,3,20230123,115045,129,1
1326,1,20230123,120054,103,1
1326,2,20230123,120054,125,1
1327,1,20230123,120101,127,1
1328,1,20230123,122942,101,1
1329,1,20230123,124911,118,1
1330,1,20230123,125453,107,1
1330,2,20230123,125453,126,1
1331,1,20230123,125456,106,1
1331,2,20230123,125456,112,1
1331,3,20230123,125456,119,1
1332,1,20230123,125529,112,1
1333,1,20230123,125707,112,1
1333,2,20230123,125707,125,1
1334,1,20230123,130058,125,1
1335,1,20230123,131036,121,1
1336,1,20230123,131410,113,1
1337,1,20230123,134449,107,1
1338,1,20230123,134701,117,1
1338,2,20230123,134701,119,1
1339,1,20230123,141045,107,1
1339,2,20230123,141045,127,1
1340,1,20230123,141226,110,1
1340,2,20230123,141226,122,1
1340,3,20230123,141226,124,1
1340,4,20230123,141226,125,1
1340,5,20230123,141226,126,1
1340,6,20230123,141226,130,1
1341,1,20230123,141537,103,1
1341,2,20230123,141537,108,1
1341,3,20230123,141537,110,1
1341,4,20230123,141537,125,1
1342,1,20230123,141705,102,1
1343,1,20230123,142911,106,1
1344,1,20230123,145858,124,1
1345,1,20230123,150102,129,1
1345,2,20230123,150102,130,1
1346,1,20230123,152517,106,1
1346,2,20230123,152517,125,1
1347,1,20230123,153259,101,1
1347,2,20230123,153259,109,1
1347,3,20230123,153259,125,1
1348,1,20230123,155001,106,1
1349,1,20230123,160308,122,1
1349,2,20230123,160308,132,1
1350,1,20230123,160524,102,1
1350,2,20230123,160524,113,1
1351,1,20230123,160600,111,1
1351,2,20230123,160600,117,1
1352,1,20230123,161221,113,1
1352,2,20230123,161221,129,1
1352,3,20230123,161221,131,1
1353,1,20230123,162126,101,1
1353,2,20230123,162126,108,1
1354,1,20230123,162221,129,1
1355,1,20230123,163025,109,1
1355,2,20230123,163025,113,1
1356,1,20230123,171100,120,1
1356,2,20230123,171100,122,1
1357,1,20230123,171758,107,1
1357,2,20230123,171758,122,1
1358,1,20230123,172407,102,1
1359,1,20230123,173129,118,1
1360,1,20230123,173333,105,1
1361,1,20230123,174631,113,1
1361,2,20230123,174631,131,1
1362,1,20230123,174643,101,1
1362,2,20230123,174643,117,1
1363,1,20230123,174645,105,1
1363,2,20230123,174645,112,1
1363,3,20230123,174645,127,1
1363,4,20230123,174645,132,1
1364,1,20230123,175042,101,1
1364,2,20230123,175042,107,1
1364,3,20230123,175042,110,1
1365,1,20230123,175447,105,1
1366,1,20230123,180749,113,1
1366,2,20230123,180749,119,1
1367,1,20230123,180922,111,1
1367,2,20230123,180922,118,2
1367,3,20230123,180922,120,1
1368,1,20230123,182201,101,1
1368,2,20230123,182201,106,1
1369,1,20230123,183159,124,1
1369,2,20230123,183159,125,1
1370,1,20230123,184557,111,2
1371,1,20230123,185400,101,1
1372,1,20230123,185710,107,1
1372,2,20230123,185710,110,1
1373,1,20230123,190030,113,1
1373,2,20230123,190030,122,1
1374,1,20230123,190656,109,1
1374,2,20230123,190656,114,1
1375,1,20230123,191248,101,2
1375,2,20230123,191248,107,1
1376,1,20230123,191306,119,1
1377,1,20230123,191920,107,1
1377,2,20230123,191920,125,1
1377,3,20230123,191920,127,1
1377,4,20230123,191920,128,1
1378,1,20230123,192324,101,1
1378,2,20230123,192324,125,1
1379,1,20230123,193307,119,1
1379,2,20230123,193307,121,1
1379,3,20230123,193307,125,1
1380,1,20230123,195121,105,1
1380,2,20230123,195121,113,1
1380,3,20230123,195121,117,1
1381,1,20230123,200854,102,1
1381,2,20230123,200854,106,1
1381,3,20230123,200854,131,1
1382,1,20230123,201135,109,1
1382,2,20230123,201135,113,1
1382,3,20230123,201135,129,1
1383,1,20230123,202459,124,1
1384,1,20230123,203101,108,1
1384,2,20230123,203101,132,1
1385,1,20230123,205730,104,1
1385,2,20230123,205730,112,1
1386,1,20230123,210124,101,1
1386,2,20230123,210124,110,1
1387,1,20230123,211138,106,1
1387,2,20230123,211138,111,1
1387,3,20230123,211138,120,1
1388,1,20230123,220412,102,1
1389,1,20230123,220537,108,1
1390,1,20230124,113840,106,1
1391,1,20230124,122608,117,1
1391,2,20230124,122608,121,1
1391,3,20230124,122608,123,2
1392,1,20230124,123739,111,1
1392,2,20230124,123739,126,1
1393,1,20230124,124303,101,1
1393,2,20230124,124303,106,1
1394,1,20230124,132555,109,1
1395,1,20230124,133252,106,1
1396,1,20230124,133433,104,1
1397,1,20230124,135625,124,1
1398,1,20230124,140436,106,2
1398,2,20230124,140436,108,1
1398,3,20230124,140436,109,1
1398,4,20230124,140436,130,2
1399,1,20230124,140738,106,1
1399,2,20230124,140738,107,1
1399,3,20230124,140738,111,1
1399,4,20230124,140738,119,1
1400,1,20230124,140826,108,1
1401,1,20230124,142017,106,1
1402,1,20230124,142357,108,1
1402,2,20230124,142357,109,1
1402,3,20230124,142357,121,1
1403,1,20230124,144446,129,1
1404,1,20230124,145938,118,1
1404,2,20230124,145938,126,1
1405,1,20230124,150013,101,1
1405,2,20230124,150013,102,1
1405,3,20230124,150013,120,1
1406,1,20230124,150857,108,1
1407,1,20230124,151706,129,1
1408,1,20230124,160514,112,1
1408,2,20230124,160514,123,1
1409,1,20230124,160610,119,1
1410,1,20230124,161738,107,1
1410,2,20230124,161738,120,1
1410,3,20230124,161738,127,1
1411,1,20230124,163653,113,1
1411,2,20230124,163653,123,1
1411,3,20230124,163653,130,1
1412,1,20230124,163931,124,1
1412,2,20230124,163931,131,1
1413,1,20230124,164803,109,1
1413,2,20230124,164803,117,1
1413,3,20230124,164803,119,1
1413,4,20230124,164803,120,1
1414,1,20230124,164915,120,1
1415,1,20230124,170422,129,1
1416,1,20230124,171839,102,1
1416,2,20230124,171839,118,1
1416,3,20230124,171839,119,1
1416,4,20230124,171839,121,1
1417,1,20230124,173105,110,1
1417,2,20230124,173105,111,1
1417,3,20230124,173105,117,1
1417,4,20230124,173105,129,1
1418,1,20230124,175034,120,1
1419,1,20230124,180748,111,1
1419,2,20230124,180748,132,1
1420,1,20230124,181044,115,1
1420,2,20230124,181044,116,1
1420,3,20230124,181044,130,1
1421,1,20230124,181701,122,1
1422,1,20230124,182642,106,1
1422,2,20230124,182642,129,1
1423,1,20230124,183223,107,1
1423,2,20230124,183223,108,1
1423,3,20230124,183223,119,1
1424,1,20230124,184324,118,1
1424,2,20230124,184324,132,1
1425,1,20230124,185051,102,1
1425,2,20230124,185051,106,1
1425,3,20230124,185051,128,1
1426,1,20230124,190606,118,1
1427,1,20230124,192606,117,1
1427,2,20230124,192606,119,1
1427,3,20230124,192606,124,1
1428,1,20230124,193357,104,1
1428,2,20230124,193357,132,1
1429,1,20230124,193622,108,1
1429,2,20230124,193622,112,1
1429,3,20230124,193622,118,1
1429,4,20230124,193622,124,1
1430,1,20230124,193956,102,1
1430,2,20230124,193956,127,1
1431,1,20230124,194003,129,1
1432,1,20230124,194152,102,1
1432,2,20230124,194152,117,1
1432,3,20230124,194152,127,1
1433,1,20230124,194323,110,1
1433,2,20230124,194323,119,1
1434,1,20230124,194340,115,1
1434,2,20230124,194340,129,1
1435,1,20230124,194456,114,1
1435,2,20230124,194456,117,1
1435,3,20230124,194456,119,1
1435,4,20230124,194456,120,1
1436,1,20230124,194606,114,1
1436,2,20230124,194606,126,1
1436,3,20230124,194606,130,1
1437,1,20230124,194750,101,1
1438,1,20230124,195407,117,1
1438,2,20230124,195407,126,1
1439,1,20230124,195632,118,1
1439,2,20230124,195632,132,1
1440,1,20230124,195633,108,1
1441,1,20230124,201300,105,1
1441,2,20230124,201300,117,1
1442,1,20230124,202120,103,1
1442,2,20230124,202120,131,2
1442,3,20230124,202120,132,1
1443,1,20230124,202334,108,1
1443,2,20230124,202334,113,1
1444,1,20230124,202910,110,1
1445,1,20230124,202940,102,1
1445,2,20230124,202940,106,1
1445,3,20230124,202940,107,1
1445,4,20230124,202940,116,1
1446,1,20230124,204047,103,1
1446,2,20230124,204047,111,1
1447,1,20230124,204128,119,1
1447,2,20230124,204128,125,1
1448,1,20230124,205929,117,1
1449,1,20230124,211227,105,1
1449,2,20230124,211227,122,1
1450,1,20230124,212308,101,2
1450,2,20230124,212308,113,1
1450,3,20230124,212308,124,1
1451,1,20230124,212359,109,1
1451,2,20230124,212359,112,1
1451,3,20230124,212359,124,1
1451,4,20230124,212359,125,1
1452,1,20230124,223211,119,1
1452,2,20230124,223211,128,1
1453,1,20230125,122436,105,1
1453,2,20230125,122436,106,1
1453,3,20230125,122436,116,1
1453,4,20230125,122436,121,1
1454,1,20230125,122751,109,1
1454,2,20230125,122751,114,1
1455,1,20230125,133003,109,1
1456,1,20230125,133514,101,1
1457,1,20230125,133553,101,1
1457,2,20230125,133553,105,1
1457,3,20230125,133553,106,1
1457,4,20230125,133553,107,1
1457,5,20230125,133553,108,1
1457,6,20230125,133553,112,1
1457,7,20230125,133553,115,1
1457,8,20230125,133553,122,1
1457,9,20230125,133553,124,1
1457,10,20230125,133553,132,1
1458,1,20230125,134605,102,1
1458,2,20230125,134605,110,1
1458,3,20230125,134605,111,1
1458,4,20230125,134605,119,1
1459,1,20230125,140111,128,1
1459,2,20230125,140111,129,1
1460,1,20230125,141713,123,1
1461,1,20230125,142102,108,1
1461,2,20230125,142102,111,1
1461,3,20230125,142102,125,1
1461,4,20230125,142102,128,1
1461,5,20230125,142102,131,1
1462,1,20230125,143207,131,1
1463,1,20230125,143244,129,1
1464,1,20230125,144349,101,1
1465,1,20230125,144505,109,1
1465,2,20230125,144505,118,1
1466,1,20230125,144805,106,1
1466,2,20230125,144805,113,1
1467,1,20230125,145029,101,1
1468,1,20230125,150516,101,1
1468,2,20230125,150516,118,1
1469,1,20230125,152321,116,1
1469,2,20230125,152321,119,1
1470,1,20230125,152905,101,1
1470,2,20230125,152905,120,1
1471,1,20230125,160700,102,1
1471,2,20230125,160700,107,1
1471,3,20230125,160700,116,1
1471,4,20230125,160700,125,1
1472,1,20230125,163236,129,1
1472,2,20230125,163236,132,1
1473,1,20230125,163654,119,2
1474,1,20230125,165212,107,1
1474,2,20230125,165212,121,1
1475,1,20230125,165921,113,1
1475,2,20230125,165921,119,1
1475,3,20230125,165921,125,1
1475,4,20230125,165921,130,1
1476,1,20230125,170506,101,1
1477,1,20230125,170854,131,1
1478,1,20230125,172623,104,1
1478,2,20230125,172623,113,1
1478,3,20230125,172623,114,1
1478,4,20230125,172623,119,1
1479,1,20230125,173014,115,1
1479,2,20230125,173014,120,1
1480,1,20230125,174820,111,1
1480,2,20230125,174820,125,1
1481,1,20230125,181226,103,1
1481,2,20230125,181226,105,1
1482,1,20230125,183216,129,1
1483,1,20230125,183910,103,1
1483,2,20230125,183910,107,1
1483,3,20230125,183910,129,1
1484,1,20230125,185743,102,1
1484,2,20230125,185743,106,1
1484,3,20230125,185743,107,1
1485,1,20230125,190515,115,1
1485,2,20230125,190515,131,1
1486,1,20230125,190903,127,1
1487,1,20230125,194147,118,1
1488,1,20230125,194928,112,1
1488,2,20230125,194928,131,1
1489,1,20230125,200154,113,1
1490,1,20230125,200713,114,1
1490,2,20230125,200713,125,1
1490,3,20230125,200713,128,1
1490,4,20230125,200713,132,1
1491,1,20230125,201940,107,1
1492,1,20230125,204656,101,1
1492,2,20230125,204656,109,1
1492,3,20230125,204656,111,1
1492,4,20230125,204656,113,1
1493,1,20230125,210040,125,1
1494,1,20230125,210150,111,1
1494,2,20230125,210150,120,1
1494,3,20230125,210150,132,1
1495,1,20230125,211732,122,1
1495,2,20230125,211732,129,1
1495,3,20230125,211732,130,1
1496,1,20230125,213238,111,1
1497,1,20230126,111557,107,1
1497,2,20230126,111557,116,1
1497,3,20230126,111557,117,1
1498,1,20230126,112510,106,1
1499,1,20230126,113333,109,1
1500,1,20230126,115257,108,1
1500,2,20230126,115257,111,1
1500,3,20230126,115257,120,1
1500,4,20230126,115257,122,1
1501,1,20230126,120355,102,1
1501,2,20230126,120355,113,1
1501,3,20230126,120355,122,1
1501,4,20230126,120355,125,1
1502,1,20230126,120448,125,1
1503,1,20230126,121049,117,1
1504,1,20230126,124438,102,2
1504,2,20230126,124438,105,1
1504,3,20230126,124438,106,1
1504,4,20230126,124438,107,1
1504,5,20230126,124438,113,2
1504,6,20230126,124438,126,1
1504,7,20230126,124438,128,1
1504,8,20230126,124438,130,1
1505,1,20230126,124734,102,1
1505,2,20230126,124734,108,1
1505,3,20230126,124734,115,1
1505,4,20230126,124734,132,1
1506,1,20230126,125604,114,1
1507,1,20230126,130245,119,1
1508,1,20230126,130359,124,1
1509,1,20230126,130825,102,1
1509,2,20230126,130825,112,1
1509,3,20230126,130825,120,1
1509,4,20230126,130825,126,1
1509,5,20230126,130825,127,1
1510,1,20230126,131518,125,1
1511,1,20230126,132417,124,1
1512,1,20230126,132732,119,1
1513,1,20230126,134601,113,2
1514,1,20230126,135121,107,1
1514,2,20230126,135121,120,1
1515,1,20230126,135236,129,1
1516,1,20230126,135436,113,1
1516,2,20230126,135436,120,1
1517,1,20230126,135601,105,1
1518,1,20230126,140013,117,1
1519,1,20230126,142110,114,1
1520,1,20230126,142520,102,1
1520,2,20230126,142520,103,1
1521,1,20230126,143257,109,1
1521,2,20230126,143257,120,1
1522,1,20230126,143532,107,1
1522,2,20230126,143532,108,2
1522,3,20230126,143532,117,1
1523,1,20230126,143813,119,1
1524,1,20230126,144717,132,1
1525,1,20230126,144746,118,1
1526,1,20230126,145506,106,1
1527,1,20230126,151430,116,1
1527,2,20230126,151430,126,1
1529,1,20230126,153532,114,1
1529,2,20230126,153532,118,1
1530,1,20230126,154909,125,1
1530,2,20230126,154909,128,1
1531,1,20230126,155850,109,1
1532,1,20230126,160446,107,1
1532,2,20230126,160446,113,1
1533,1,20230126,160802,101,1
1533,2,20230126,160802,112,1
1534,1,20230126,162123,114,1
1534,2,20230126,162123,128,1
1534,3,20230126,162123,130,1
1535,1,20230126,163821,101,1
1535,2,20230126,163821,125,1
1535,3,20230126,163821,127,1
1535,4,20230126,163821,131,1
1536,1,20230126,165211,113,1
1536,2,20230126,165211,116,1
1536,3,20230126,165211,120,1
1537,1,20230126,170454,104,1
1538,1,20230126,170636,103,1
1538,2,20230126,170636,130,1
1538,3,20230126,170636,131,1
1539,1,20230126,180343,106,1
1539,2,20230126,180343,117,1
1539,3,20230126,180343,124,1
1540,1,20230126,180856,121,1
1540,2,20230126,180856,127,1
1541,1,20230126,181006,106,1
1542,1,20230126,183722,106,1
1542,2,20230126,183722,116,1
1542,3,20230126,183722,123,1
1542,4,20230126,183722,130,1
1543,1,20230126,192111,106,1
1543,2,20230126,192111,124,1
1544,1,20230126,193250,111,1
1544,2,20230126,193250,122,1
1545,1,20230126,193323,109,1
1546,1,20230126,194241,105,1
1547,1,20230126,205838,110,1
1547,2,20230126,205838,131,1
1548,1,20230126,205951,105,1
1548,2,20230126,205951,110,1
1549,1,20230126,211255,105,1
1550,1,20230126,212319,107,1
1550,2,20230126,212319,118,1
1551,1,20230126,213751,130,1
1552,1,20230127,112330,110,1
1553,1,20230127,114740,116,1
1554,1,20230127,115719,118,1
1554,2,20230127,115719,119,1
1554,3,20230127,115719,127,1
1555,1,20230127,120754,132,1
1556,1,20230127,121915,105,1
1556,2,20230127,121915,129,1
1557,1,20230127,122121,109,1
1558,1,20230127,122755,127,1
1558,2,20230127,122755,132,1
1559,1,20230127,123412,109,1
1560,1,20230127,125617,111,1
1560,2,20230127,125617,117,1
1561,1,20230127,125635,103,1
1562,1,20230127,130008,108,1
1563,1,20230127,130438,108,1
1563,2,20230127,130438,110,1
1564,1,20230127,130550,109,1
1564,2,20230127,130550,113,1
1564,3,20230127,130550,124,1
1564,4,20230127,130550,129,1
1565,1,20230127,132120,101,1
1565,2,20230127,132120,102,1
1565,3,20230127,132120,110,2
1566,1,20230127,132302,131,1
1567,1,20230127,133108,109,1
1567,2,20230127,133108,119,1
1567,3,20230127,133108,129,1
1568,1,20230127,133846,102,1
1568,2,20230127,133846,108,1
1568,3,20230127,133846,127,1
1568,4,20230127,133846,131,1
1569,1,20230127,133850,101,1
1569,2,20230127,133850,105,1
1569,3,20230127,133850,106,1
1569,4,20230127,133850,109,1
1569,5,20230127,133850,110,1
1569,6,20230127,133850,111,1
1569,7,20230127,133850,113,2
1569,8,20230127,133850,115,1
1569,9,20230127,133850,118,1
1569,10,20230127,133850,121,1
1569,11,20230127,133850,122,1
1569,12,20230127,133850,123,1
1570,1,20230127,134925,102,1
1571,1,20230127,143225,101,1
1572,1,20230127,143338,106,1
1572,2,20230127,143338,120,1
1572,3,20230127,143338,123,1
1573,1,20230127,143950,106,1
1574,1,20230127,153222,101,1
1574,2,20230127,153222,118,1
1574,3,20230127,153222,131,1
1575,1,20230127,153713,112,1
1576,1,20230127,154422,114,1
1576,2,20230127,154422,121,1
1577,1,20230127,154827,112,1
1578,1,20230127,160740,113,1
1578,2,20230127,160740,125,1
1578,3,20230127,160740,129,1
1579,1,20230127,161956,108,1
1579,2,20230127,161956,122,1
1580,1,20230127,162731,126,1
1580,2,20230127,162731,132,1
1582,1,20230127,163455,102,1
1582,2,20230127,163455,106,1
1582,3,20230127,163455,109,1
1582,4,20230127,163455,121,1
1583,1,20230127,170103,103,1
1583,2,20230127,170103,121,1
1584,1,20230127,170855,105,1
1584,2,20230127,170855,112,1
1585,1,20230127,171426,107,1
1585,2,20230127,171426,110,1
1585,3,20230127,171426,119,1
1586,1,20230127,171531,105,1
1586,2,20230127,171531,110,1
1586,3,20230127,171531,131,1
1587,1,20230127,172655,113,1
1588,1,20230127,172919,123,1
1588,2,20230127,172919,131,1
1589,1,20230127,174602,105,1
1589,2,20230127,174602,121,1
1589,3,20230127,174602,128,1
1590,1,20230127,175616,103,1
1590,2,20230127,175616,111,1
1590,3,20230127,175616,113,1
1590,4,20230127,175616,130,1
1591,1,20230127,180016,102,1
1591,2,20230127,180016,107,1
1591,3,20230127,180016,120,1
1591,4,20230127,180016,125,1
1592,1,20230127,180251,104,1
1593,1,20230127,180625,114,1
1593,2,20230127,180625,116,1
1593,3,20230127,180625,119,1
1593,4,20230127,180625,122,1
1594,1,20230127,181602,104,1
1595,1,20230127,181738,114,1
1595,2,20230127,181738,120,1
1596,1,20230127,182207,106,1
1596,2,20230127,182207,121,1
1597,1,20230127,182223,105,1
1598,1,20230127,183126,119,1
1598,2,20230127,183126,125,1
1599,1,20230127,183359,119,1
1599,2,20230127,183359,124,1
1600,1,20230127,183754,111,1
1600,2,20230127,183754,112,1
1601,1,20230127,184801,110,1
1601,2,20230127,184801,114,1
1602,1,20230127,184915,106,1
1602,2,20230127,184915,116,1
1603,1,20230127,191645,109,1
1604,1,20230127,200501,111,1
1604,2,20230127,200501,129,1
1605,1,20230127,200527,110,1
1605,2,20230127,200527,127,1
1606,1,20230127,200737,113,1
1606,2,20230127,200737,128,1
1607,1,20230127,200927,109,1
1607,2,20230127,200927,110,1
1607,3,20230127,200927,115,1
1608,1,20230127,201032,132,1
1609,1,20230127,201748,109,1
1609,2,20230127,201748,128,1
1610,1,20230127,204311,119,1
1611,1,20230127,210304,108,1
1611,2,20230127,210304,112,1
1611,3,20230127,210304,113,1
1611,4,20230127,210304,118,1
1612,1,20230127,210329,114,1
1612,2,20230127,210329,122,1
1613,1,20230127,210559,105,1
1613,2,20230127,210559,110,1
1613,3,20230127,210559,125,1
1613,4,20230127,210559,132,1
1614,1,20230127,221001,107,1
1614,2,20230127,221001,111,1
1615,1,20230127,221138,111,1
1616,1,20230127,222225,113,1
1616,2,20230127,222225,123,1
1617,1,20230127,222526,118,1
1617,2,20230127,222526,125,1
1618,1,20230128,112833,104,1
1618,2,20230128,112833,107,1
1618,3,20230128,112833,113,1
1618,4,20230128,112833,120,1
1619,1,20230128,113634,101,1
1619,2,20230128,113634,108,1
1620,1,20230128,113850,118,1
1620,2,20230128,113850,122,1
1621,1,20230128,114354,107,1
1622,1,20230128,114942,115,1
1622,2,20230128,114942,122,1
1623,1,20230128,115041,117,1
1624,1,20230128,115546,102,1
1625,1,20230128,115842,117,1
1626,1,20230128,120416,109,1
1627,1,20230128,120940,101,1
1628,1,20230128,121639,115,1
1628,2,20230128,121639,125,1
1628,3,20230128,121639,131,1
1629,1,20230128,121709,106,1
1629,2,20230128,121709,108,1
1629,3,20230128,121709,118,1
1630,1,20230128,121950,113,1
1630,2,20230128,121950,124,1
1630,3,20230128,121950,126,1
1631,1,20230128,122011,108,1
1631,2,20230128,122011,132,1
